# relojes.py 2026-09-13T15:25:20-05:00 sha256 c1a1431a00600481ec60da7c30896c65e9041f83086ab0f8109d3cb09029034b
# FREF 12 MHz; REFDIV 1-63; FBDIV 16-320; VCO 750-1600 MHz; POSTDIV1 y POSTDIV2 1-7. Divisor PIO entero 16 bits + fraccion/256; divisor GPOUT0 entero 24 bits + fraccion/256. Tiempos en ns en regimen estable, sin el jitter del PLL.
camino,refdiv,fbdiv,vco_hz,postdiv1,postdiv2,sysclk_hz,divisor,div_int,div_frac,divisor_entero,cumple_ref_min_5mhz,cumple_sysclk_max_133mhz,postdiv1_mayor_o_igual,periodo_sm_pp_ns,mclk_periodo_pp_ns,mclk_tie_pp_ns,duty_min,duty_max,pulso_min_ns,requiere_dc50,cumple_pcm1808
pio-24.576,2,168,1008000000,1,7,144000000,5.859375,5,220,False,True,False,False,6.944444444444445,6.944444444444445,6.727430555555555,0.45454545454545453,0.5454545454545454,34.72222222222222,,True
pio-24.576,2,168,1008000000,2,1,504000000,20.5078125,20,130,False,True,False,True,1.9841269841269842,1.9841269841269842,1.953125,0.4878048780487805,0.5121951219512195,39.682539682539684,,True
pio-24.576,2,168,1008000000,2,2,252000000,10.25390625,10,65,False,True,False,True,3.9682539682539684,3.9682539682539684,3.937251984126984,0.47619047619047616,0.5238095238095238,39.682539682539684,,True
pio-24.576,2,168,1008000000,2,3,168000000,6.8359375,6,214,False,True,False,False,5.9523809523809526,5.9523809523809526,5.859375,0.46153846153846156,0.5384615384615384,35.714285714285715,,True
pio-24.576,2,168,1008000000,2,5,100800000,4.1015625,4,26,False,True,True,False,9.920634920634921,9.920634920634921,9.765625,0.4444444444444444,0.5555555555555556,39.682539682539684,,True
pio-24.576,2,168,1008000000,2,6,84000000,3.41796875,3,107,False,True,True,False,11.904761904761905,11.904761904761905,11.811755952380953,0.42857142857142855,0.5714285714285714,35.714285714285715,,True
pio-24.576,2,168,1008000000,2,7,72000000,2.9296875,2,238,False,True,True,False,13.88888888888889,13.88888888888889,13.671875,0.4,0.6,27.77777777777778,,True
pio-24.576,2,168,1008000000,3,1,336000000,13.671875,13,172,False,True,False,True,2.9761904761904763,2.9761904761904763,2.8831845238095237,0.48148148148148145,0.5185185185185185,38.69047619047619,,True
pio-24.576,2,168,1008000000,3,2,168000000,6.8359375,6,214,False,True,False,True,5.9523809523809526,5.9523809523809526,5.859375,0.46153846153846156,0.5384615384615384,35.714285714285715,,True
pio-24.576,2,168,1008000000,3,4,84000000,3.41796875,3,107,False,True,True,False,11.904761904761905,11.904761904761905,11.811755952380953,0.42857142857142855,0.5714285714285714,35.714285714285715,,True
pio-24.576,2,168,1008000000,3,5,67200000,2.734375,2,188,False,True,True,False,14.880952380952381,14.880952380952381,14.415922619047619,0.4,0.6,29.761904761904763,,True
pio-24.576,2,168,1008000000,3,7,48000000,1.953125,1,244,False,True,True,False,20.833333333333332,20.833333333333332,20.182291666666664,0.3333333333333333,0.6666666666666666,20.833333333333332,,False
pio-24.576,2,168,1008000000,4,1,252000000,10.25390625,10,65,False,True,False,True,3.9682539682539684,3.9682539682539684,3.937251984126984,0.47619047619047616,0.5238095238095238,39.682539682539684,,True
pio-24.576,2,168,1008000000,4,3,84000000,3.41796875,3,107,False,True,True,True,11.904761904761905,11.904761904761905,11.811755952380953,0.42857142857142855,0.5714285714285714,35.714285714285715,,True
pio-24.576,2,168,1008000000,4,5,50400000,2.05078125,2,13,False,True,True,False,19.841269841269842,19.841269841269842,19.68625992063492,0.4,0.6,39.682539682539684,,True
pio-24.576,2,168,1008000000,4,7,36000000,1.46484375,1,119,False,True,True,False,27.77777777777778,27.77777777777778,27.56076388888889,0.3333333333333333,0.6666666666666666,27.77777777777778,,False
pio-24.576,2,168,1008000000,5,1,201600000,8.203125,8,52,False,True,False,True,4.9603174603174605,4.9603174603174605,4.8053075396825395,0.47058823529411764,0.5294117647058824,39.682539682539684,,True
pio-24.576,2,168,1008000000,5,2,100800000,4.1015625,4,26,False,True,True,True,9.920634920634921,9.920634920634921,9.765625,0.4444444444444444,0.5555555555555556,39.682539682539684,,True
pio-24.576,2,168,1008000000,5,3,67200000,2.734375,2,188,False,True,True,True,14.880952380952381,14.880952380952381,14.415922619047619,0.4,0.6,29.761904761904763,,True
pio-24.576,2,168,1008000000,5,4,50400000,2.05078125,2,13,False,True,True,True,19.841269841269842,19.841269841269842,19.68625992063492,0.4,0.6,39.682539682539684,,True
pio-24.576,2,168,1008000000,5,5,40320000,1.640625,1,164,False,True,True,True,24.8015873015873,24.8015873015873,24.026537698412696,0.3333333333333333,0.6666666666666666,24.8015873015873,,False
pio-24.576,2,168,1008000000,5,6,33600000,1.3671875,1,94,False,True,True,False,29.761904761904763,29.761904761904763,29.296875,0.3333333333333333,0.6666666666666666,29.761904761904763,,False
pio-24.576,2,168,1008000000,5,7,28800000,1.171875,1,44,False,True,True,False,34.72222222222222,34.72222222222222,33.63715277777778,0.3333333333333333,0.6666666666666666,34.72222222222222,,False
pio-24.576,2,168,1008000000,6,1,168000000,6.8359375,6,214,False,True,False,True,5.9523809523809526,5.9523809523809526,5.859375,0.46153846153846156,0.5384615384615384,35.714285714285715,,True
pio-24.576,2,168,1008000000,6,2,84000000,3.41796875,3,107,False,True,True,True,11.904761904761905,11.904761904761905,11.811755952380953,0.42857142857142855,0.5714285714285714,35.714285714285715,,True
pio-24.576,2,168,1008000000,6,5,33600000,1.3671875,1,94,False,True,True,True,29.761904761904763,29.761904761904763,29.296875,0.3333333333333333,0.6666666666666666,29.761904761904763,,False
pio-24.576,2,168,1008000000,7,1,144000000,5.859375,5,220,False,True,False,True,6.944444444444445,6.944444444444445,6.727430555555555,0.45454545454545453,0.5454545454545454,34.72222222222222,,True
pio-24.576,2,168,1008000000,7,2,72000000,2.9296875,2,238,False,True,True,True,13.88888888888889,13.88888888888889,13.671875,0.4,0.6,27.77777777777778,,True
pio-24.576,2,168,1008000000,7,3,48000000,1.953125,1,244,False,True,True,True,20.833333333333332,20.833333333333332,20.182291666666664,0.3333333333333333,0.6666666666666666,20.833333333333332,,False
pio-24.576,2,168,1008000000,7,4,36000000,1.46484375,1,119,False,True,True,True,27.77777777777778,27.77777777777778,27.56076388888889,0.3333333333333333,0.6666666666666666,27.77777777777778,,False
pio-24.576,2,168,1008000000,7,5,28800000,1.171875,1,44,False,True,True,True,34.72222222222222,34.72222222222222,33.63715277777778,0.3333333333333333,0.6666666666666666,34.72222222222222,,False
pio-24.576,2,170,1020000000,1,1,1020000000,41.50390625,41,129,False,True,False,True,0.9803921568627451,0.9803921568627451,0.9727328431372548,0.4939759036144578,0.5060240963855421,40.19607843137255,,True
pio-24.576,2,170,1020000000,1,5,204000000,8.30078125,8,77,False,True,False,False,4.901960784313726,4.901960784313726,4.863664215686275,0.47058823529411764,0.5294117647058824,39.21568627450981,,True
pio-24.576,2,170,1020000000,5,1,204000000,8.30078125,8,77,False,True,False,True,4.901960784313726,4.901960784313726,4.863664215686275,0.47058823529411764,0.5294117647058824,39.21568627450981,,True
pio-24.576,2,170,1020000000,5,5,40800000,1.66015625,1,169,False,True,True,True,24.50980392156863,24.50980392156863,24.318321078431374,0.3333333333333333,0.6666666666666666,24.50980392156863,,False
pio-24.576,2,172,1032000000,1,1,1032000000,41.9921875,41,254,False,True,False,True,0.9689922480620154,0.9689922480620154,0.9538517441860465,0.4939759036144578,0.5060240963855421,39.72868217054263,,True
pio-24.576,2,172,1032000000,1,2,516000000,20.99609375,20,255,False,True,False,False,1.937984496124031,1.937984496124031,1.9228439922480618,0.4878048780487805,0.5121951219512195,38.75968992248062,,True
pio-24.576,2,172,1032000000,1,5,206400000,8.3984375,8,102,False,True,False,False,4.844961240310077,4.844961240310077,4.769258720930233,0.47058823529411764,0.5294117647058824,38.75968992248062,,True
pio-24.576,2,172,1032000000,2,1,516000000,20.99609375,20,255,False,True,False,True,1.937984496124031,1.937984496124031,1.9228439922480618,0.4878048780487805,0.5121951219512195,38.75968992248062,,True
pio-24.576,2,172,1032000000,2,5,103200000,4.19921875,4,51,False,True,True,False,9.689922480620154,9.689922480620154,9.614219961240309,0.4444444444444444,0.5555555555555556,38.75968992248062,,True
pio-24.576,2,172,1032000000,5,1,206400000,8.3984375,8,102,False,True,False,True,4.844961240310077,4.844961240310077,4.769258720930233,0.47058823529411764,0.5294117647058824,38.75968992248062,,True
pio-24.576,2,172,1032000000,5,2,103200000,4.19921875,4,51,False,True,True,True,9.689922480620154,9.689922480620154,9.614219961240309,0.4444444444444444,0.5555555555555556,38.75968992248062,,True
pio-24.576,2,172,1032000000,5,5,41280000,1.6796875,1,174,False,True,True,True,24.224806201550386,24.224806201550386,23.846293604651162,0.3333333333333333,0.6666666666666666,24.224806201550386,,False
pio-24.576,2,174,1044000000,1,1,1044000000,42.48046875,42,123,False,True,False,True,0.9578544061302682,0.9578544061302682,0.9503711685823755,0.49411764705882355,0.5058823529411764,40.229885057471265,,True
pio-24.576,2,174,1044000000,1,3,348000000,14.16015625,14,41,False,True,False,False,2.8735632183908044,2.8735632183908044,2.851113505747126,0.4827586206896552,0.5172413793103449,40.229885057471265,,True
pio-24.576,2,174,1044000000,1,5,208800000,8.49609375,8,127,False,True,False,False,4.789272030651341,4.789272030651341,4.751855842911878,0.47058823529411764,0.5294117647058824,38.31417624521073,,True
pio-24.576,2,174,1044000000,3,1,348000000,14.16015625,14,41,False,True,False,True,2.8735632183908044,2.8735632183908044,2.851113505747126,0.4827586206896552,0.5172413793103449,40.229885057471265,,True
pio-24.576,2,174,1044000000,3,5,69600000,2.83203125,2,213,False,True,True,False,14.367816091954023,14.367816091954023,14.255567528735632,0.4,0.6,28.735632183908045,,True
pio-24.576,2,174,1044000000,5,1,208800000,8.49609375,8,127,False,True,False,True,4.789272030651341,4.789272030651341,4.751855842911878,0.47058823529411764,0.5294117647058824,38.31417624521073,,True
pio-24.576,2,174,1044000000,5,3,69600000,2.83203125,2,213,False,True,True,True,14.367816091954023,14.367816091954023,14.255567528735632,0.4,0.6,28.735632183908045,,True
pio-24.576,2,174,1044000000,5,5,41760000,1.69921875,1,179,False,True,True,True,23.946360153256705,23.946360153256705,23.75927921455939,0.3333333333333333,0.6666666666666666,23.946360153256705,,False
pio-24.576,2,176,1056000000,1,1,1056000000,42.96875,42,248,False,True,False,True,0.946969696969697,0.946969696969697,0.8877840909090909,0.49411764705882355,0.5058823529411764,39.77272727272727,,True
pio-24.576,2,176,1056000000,1,2,528000000,21.484375,21,124,False,True,False,False,1.893939393939394,1.893939393939394,1.834753787878788,0.4883720930232558,0.5116279069767442,39.77272727272727,,True
pio-24.576,2,176,1056000000,1,4,264000000,10.7421875,10,190,False,True,False,False,3.787878787878788,3.787878787878788,3.728693181818182,0.47619047619047616,0.5238095238095238,37.87878787878788,,True
pio-24.576,2,176,1056000000,1,5,211200000,8.59375,8,152,False,True,False,False,4.734848484848484,4.734848484848484,4.438920454545454,0.47058823529411764,0.5294117647058824,37.878787878787875,,True
pio-24.576,2,176,1056000000,2,1,528000000,21.484375,21,124,False,True,False,True,1.893939393939394,1.893939393939394,1.834753787878788,0.4883720930232558,0.5116279069767442,39.77272727272727,,True
pio-24.576,2,176,1056000000,2,2,264000000,10.7421875,10,190,False,True,False,True,3.787878787878788,3.787878787878788,3.728693181818182,0.47619047619047616,0.5238095238095238,37.87878787878788,,True
pio-24.576,2,176,1056000000,2,4,132000000,5.37109375,5,95,False,True,True,False,7.575757575757576,7.575757575757576,7.51657196969697,0.45454545454545453,0.5454545454545454,37.87878787878788,,True
pio-24.576,2,176,1056000000,2,5,105600000,4.296875,4,76,False,True,True,False,9.469696969696969,9.469696969696969,9.173768939393938,0.4444444444444444,0.5555555555555556,37.878787878787875,,True
pio-24.576,2,176,1056000000,4,1,264000000,10.7421875,10,190,False,True,False,True,3.787878787878788,3.787878787878788,3.728693181818182,0.47619047619047616,0.5238095238095238,37.87878787878788,,True
pio-24.576,2,176,1056000000,4,2,132000000,5.37109375,5,95,False,True,True,True,7.575757575757576,7.575757575757576,7.51657196969697,0.45454545454545453,0.5454545454545454,37.87878787878788,,True
pio-24.576,2,176,1056000000,4,5,52800000,2.1484375,2,38,False,True,True,False,18.939393939393938,18.939393939393938,18.643465909090907,0.4,0.6,37.878787878787875,,True
pio-24.576,2,176,1056000000,5,1,211200000,8.59375,8,152,False,True,False,True,4.734848484848484,4.734848484848484,4.438920454545454,0.47058823529411764,0.5294117647058824,37.878787878787875,,True
pio-24.576,2,176,1056000000,5,2,105600000,4.296875,4,76,False,True,True,True,9.469696969696969,9.469696969696969,9.173768939393938,0.4444444444444444,0.5555555555555556,37.878787878787875,,True
pio-24.576,2,176,1056000000,5,4,52800000,2.1484375,2,38,False,True,True,True,18.939393939393938,18.939393939393938,18.643465909090907,0.4,0.6,37.878787878787875,,True
pio-24.576,2,176,1056000000,5,5,42240000,1.71875,1,184,False,True,True,True,23.674242424242426,23.674242424242426,22.194602272727273,0.3333333333333333,0.6666666666666666,23.674242424242426,,False
pio-24.576,2,178,1068000000,1,1,1068000000,43.45703125,43,117,False,True,False,True,0.9363295880149812,0.9363295880149812,0.9290145131086142,0.4942528735632184,0.5057471264367817,40.262172284644194,,True
pio-24.576,2,178,1068000000,1,5,213600000,8.69140625,8,177,False,True,False,False,4.681647940074907,4.681647940074907,4.645072565543072,0.47058823529411764,0.5294117647058824,37.453183520599254,,True
pio-24.576,2,178,1068000000,5,1,213600000,8.69140625,8,177,False,True,False,True,4.681647940074907,4.681647940074907,4.645072565543072,0.47058823529411764,0.5294117647058824,37.453183520599254,,True
pio-24.576,2,178,1068000000,5,5,42720000,1.73828125,1,189,False,True,True,True,23.408239700374533,23.408239700374533,23.225362827715358,0.3333333333333333,0.6666666666666666,23.408239700374533,,False
pio-24.576,2,180,1080000000,1,1,1080000000,43.9453125,43,242,False,True,False,True,0.9259259259259259,0.9259259259259259,0.9114583333333334,0.4942528735632184,0.5057471264367817,39.81481481481482,,True
pio-24.576,2,180,1080000000,1,2,540000000,21.97265625,21,249,False,True,False,False,1.8518518518518519,1.8518518518518519,1.8373842592592593,0.4883720930232558,0.5116279069767442,38.888888888888886,,True
pio-24.576,2,180,1080000000,1,3,360000000,14.6484375,14,166,False,True,False,False,2.7777777777777777,2.7777777777777777,2.734375,0.4827586206896552,0.5172413793103449,38.888888888888886,,True
pio-24.576,2,180,1080000000,1,5,216000000,8.7890625,8,202,False,True,False,False,4.62962962962963,4.62962962962963,4.557291666666667,0.47058823529411764,0.5294117647058824,37.03703703703704,,True
pio-24.576,2,180,1080000000,1,6,180000000,7.32421875,7,83,False,True,False,False,5.555555555555555,5.555555555555555,5.512152777777778,0.4666666666666667,0.5333333333333333,38.888888888888886,,True
pio-24.576,2,180,1080000000,2,1,540000000,21.97265625,21,249,False,True,False,True,1.8518518518518519,1.8518518518518519,1.8373842592592593,0.4883720930232558,0.5116279069767442,38.888888888888886,,True
pio-24.576,2,180,1080000000,2,3,180000000,7.32421875,7,83,False,True,False,False,5.555555555555555,5.555555555555555,5.512152777777778,0.4666666666666667,0.5333333333333333,38.888888888888886,,True
pio-24.576,2,180,1080000000,2,5,108000000,4.39453125,4,101,False,True,True,False,9.25925925925926,9.25925925925926,9.186921296296296,0.4444444444444444,0.5555555555555556,37.03703703703704,,True
pio-24.576,2,180,1080000000,3,1,360000000,14.6484375,14,166,False,True,False,True,2.7777777777777777,2.7777777777777777,2.734375,0.4827586206896552,0.5172413793103449,38.888888888888886,,True
pio-24.576,2,180,1080000000,3,2,180000000,7.32421875,7,83,False,True,False,True,5.555555555555555,5.555555555555555,5.512152777777778,0.4666666666666667,0.5333333333333333,38.888888888888886,,True
pio-24.576,2,180,1080000000,3,3,120000000,4.8828125,4,226,False,True,True,True,8.333333333333334,8.333333333333334,8.203125,0.4444444444444444,0.5555555555555556,33.333333333333336,,True
pio-24.576,2,180,1080000000,3,5,72000000,2.9296875,2,238,False,True,True,False,13.88888888888889,13.88888888888889,13.671875,0.4,0.6,27.77777777777778,,True
pio-24.576,2,180,1080000000,3,6,60000000,2.44140625,2,113,False,True,True,False,16.666666666666668,16.666666666666668,16.536458333333336,0.4,0.6,33.333333333333336,,True
pio-24.576,2,180,1080000000,5,1,216000000,8.7890625,8,202,False,True,False,True,4.62962962962963,4.62962962962963,4.557291666666667,0.47058823529411764,0.5294117647058824,37.03703703703704,,True
pio-24.576,2,180,1080000000,5,2,108000000,4.39453125,4,101,False,True,True,True,9.25925925925926,9.25925925925926,9.186921296296296,0.4444444444444444,0.5555555555555556,37.03703703703704,,True
pio-24.576,2,180,1080000000,5,3,72000000,2.9296875,2,238,False,True,True,True,13.88888888888889,13.88888888888889,13.671875,0.4,0.6,27.77777777777778,,True
pio-24.576,2,180,1080000000,5,5,43200000,1.7578125,1,194,False,True,True,True,23.14814814814815,23.14814814814815,22.786458333333336,0.3333333333333333,0.6666666666666666,23.14814814814815,,False
pio-24.576,2,180,1080000000,5,6,36000000,1.46484375,1,119,False,True,True,False,27.77777777777778,27.77777777777778,27.56076388888889,0.3333333333333333,0.6666666666666666,27.77777777777778,,False
